"","Rep","Year","RepSeason","NInds","NOccupCells","Occup.Suit","min_X","max_X","min_Y","max_Y","ID","K","Rmax","Dispersal"
"1629",8,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1630",8,1,0,579,32,0.0756501,523235,528635,175700,183400,8,50,25,1000
"1631",8,2,0,870,52,0.122931,523235,528735,175700,183400,8,50,25,1000
"1632",8,3,0,1546,86,0.20331,523235,528735,175700,183400,8,50,25,1000
"1633",8,4,0,2560,123,0.29078,523235,528735,175700,183400,8,50,25,1000
"1634",8,5,0,4075,147,0.347518,523235,528735,175700,183400,8,50,25,1000
"1635",8,6,0,5511,163,0.385343,523235,528835,175700,186800,8,50,25,1000
"1636",8,7,0,6238,178,0.420804,523235,528835,175700,186800,8,50,25,1000
"1637",8,8,0,6913,191,0.451537,523235,528835,175500,186800,8,50,25,1000
"1638",8,9,0,7493,200,0.472813,522235,529835,175500,186800,8,50,25,1000
"1639",8,10,0,7938,209,0.49409,522235,529835,175500,187200,8,50,25,1000
"1640",9,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1641",9,1,0,600,34,0.0803782,523235,528635,175700,183400,8,50,25,1000
"1642",9,2,0,900,51,0.120567,523235,528735,175700,183400,8,50,25,1000
"1643",9,3,0,1604,88,0.208038,523235,528735,175700,183400,8,50,25,1000
"1644",9,4,0,2631,118,0.27896,523235,528735,175700,186400,8,50,25,1000
"1645",9,5,0,4113,155,0.36643,523235,528735,175700,186400,8,50,25,1000
"1646",9,6,0,5471,186,0.439716,522835,528735,175700,187300,8,50,25,1000
"1647",9,7,0,6862,219,0.51773,522835,528735,175700,187400,8,50,25,1000
"1648",9,8,0,7998,257,0.607565,522835,528735,175500,187500,8,50,25,1000
"1649",9,9,0,9605,320,0.756501,522835,529535,175500,187600,8,50,25,1000
"1650",9,10,0,11914,370,0.874704,522835,529535,175500,187600,8,50,25,1000
"1651",10,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1652",10,1,0,601,33,0.0780142,523235,528635,175700,183400,8,50,25,1000
"1653",10,2,0,919,64,0.1513,523235,528735,175700,184100,8,50,25,1000
"1654",10,3,0,1826,107,0.252955,522535,528735,175700,186100,8,50,25,1000
"1655",10,4,0,3227,144,0.340426,522535,528735,175700,186400,8,50,25,1000
"1656",10,5,0,5027,168,0.397163,522535,528735,175700,187100,8,50,25,1000
"1657",10,6,0,6267,190,0.449173,522535,528735,175700,187100,8,50,25,1000
"1658",10,7,0,7198,213,0.503546,522535,528735,175700,187400,8,50,25,1000
"1659",10,8,0,8151,244,0.576832,522535,528735,175700,187500,8,50,25,1000
"1660",10,9,0,9208,314,0.742317,522535,529535,175500,187500,8,50,25,1000
"1661",10,10,0,11501,371,0.877069,522535,529535,175500,187600,8,50,25,1000
"1662",11,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1663",11,1,0,591,34,0.0803782,523235,528735,175700,183400,8,50,25,1000
"1664",11,2,0,888,53,0.125296,523235,528735,175700,183400,8,50,25,1000
"1665",11,3,0,1615,91,0.21513,523235,528735,175700,183400,8,50,25,1000
"1666",11,4,0,2662,126,0.297872,522835,528735,175700,184100,8,50,25,1000
"1667",11,5,0,4197,160,0.378251,522735,528735,175700,184100,8,50,25,1000
"1668",11,6,0,5647,182,0.43026,522735,528735,175700,186800,8,50,25,1000
"1669",11,7,0,6883,197,0.465721,522135,528735,175500,187100,8,50,25,1000
"1670",11,8,0,7731,208,0.491726,522135,528735,175500,187200,8,50,25,1000
"1671",11,9,0,8253,235,0.555556,522135,528735,175500,187500,8,50,25,1000
"1672",11,10,0,8912,277,0.654846,522135,528735,175500,187500,8,50,25,1000
"1673",12,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1674",12,1,0,612,39,0.0921986,523235,528735,175700,183900,8,50,25,1000
"1675",12,2,0,1014,68,0.160756,523235,528735,175700,184000,8,50,25,1000
"1676",12,3,0,1989,102,0.241135,523235,528735,175600,185900,8,50,25,1000
"1677",12,4,0,3299,140,0.330969,523235,528735,175500,185900,8,50,25,1000
"1678",12,5,0,4760,169,0.399527,523235,529735,175500,186600,8,50,25,1000
"1679",12,6,0,6117,188,0.444444,523235,529735,175500,187600,8,50,25,1000
"1680",12,7,0,7069,210,0.496454,523235,529735,175500,187600,8,50,25,1000
"1681",12,8,0,7995,257,0.607565,523235,529735,175500,187600,8,50,25,1000
"1682",12,9,0,9436,319,0.754137,523235,529735,175500,187600,8,50,25,1000
"1683",12,10,0,11717,379,0.895981,523235,529735,175500,187600,8,50,25,1000
"1684",13,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1685",13,1,0,626,39,0.0921986,523235,528735,175700,183400,8,50,25,1000
"1686",13,2,0,965,68,0.160756,523235,528735,175700,183400,8,50,25,1000
"1687",13,3,0,1918,103,0.243499,523235,528735,175700,186500,8,50,25,1000
"1688",13,4,0,3198,143,0.338061,523235,528735,175700,186500,8,50,25,1000
"1689",13,5,0,4860,173,0.408983,523235,528735,175700,186900,8,50,25,1000
"1690",13,6,0,6364,200,0.472813,523235,528735,175500,187500,8,50,25,1000
"1691",13,7,0,7401,253,0.598109,523235,528735,175500,187600,8,50,25,1000
"1692",13,8,0,9135,310,0.732861,522835,528735,175500,187600,8,50,25,1000
"1693",13,9,0,11377,364,0.86052,522735,528835,175500,187600,8,50,25,1000
"1694",13,10,0,14003,395,0.933806,522735,528835,175500,187600,8,50,25,1000
"1695",14,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1696",14,1,0,586,30,0.070922,523235,528635,175700,183400,8,50,25,1000
"1697",14,2,0,845,50,0.118203,523235,528735,175700,183400,8,50,25,1000
"1698",14,3,0,1496,85,0.200946,522835,528735,175700,183400,8,50,25,1000
"1699",14,4,0,2503,121,0.286052,522835,528735,175700,185600,8,50,25,1000
"1700",14,5,0,4038,150,0.35461,522835,528735,175700,185800,8,50,25,1000
"1701",14,6,0,5424,175,0.413712,522735,528735,175700,186700,8,50,25,1000
"1702",14,7,0,6423,198,0.468085,522735,528735,175700,186900,8,50,25,1000
"1703",14,8,0,7606,223,0.527187,522735,528735,175700,187000,8,50,25,1000
"1704",14,9,0,8636,266,0.628842,522535,528735,175500,187600,8,50,25,1000
"1705",14,10,0,9959,342,0.808511,522535,529735,175500,187600,8,50,25,1000
"1706",15,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1707",15,1,0,592,27,0.0638298,523235,528635,175500,183400,8,50,25,1000
"1708",15,2,0,795,48,0.113475,523235,528635,175500,183400,8,50,25,1000
"1709",15,3,0,1378,80,0.189125,523235,528635,175500,184000,8,50,25,1000
"1710",15,4,0,2335,120,0.283688,522835,528735,175500,184000,8,50,25,1000
"1711",15,5,0,3840,146,0.345154,522835,528735,175500,184000,8,50,25,1000
"1712",15,6,0,5327,172,0.406619,522835,529535,175500,186300,8,50,25,1000
"1713",15,7,0,6506,189,0.446809,522835,529535,175500,186400,8,50,25,1000
"1714",15,8,0,7320,203,0.479905,522735,529835,175500,186800,8,50,25,1000
"1715",15,9,0,8067,223,0.527187,522735,529835,175500,187500,8,50,25,1000
"1716",15,10,0,8681,264,0.624114,522535,529835,175500,187500,8,50,25,1000
"1717",16,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1718",16,1,0,563,35,0.0827423,523235,528735,175700,183400,8,50,25,1000
"1719",16,2,0,944,57,0.134752,523235,528735,175700,183400,8,50,25,1000
"1720",16,3,0,1688,89,0.210402,523235,528735,175700,184000,8,50,25,1000
"1721",16,4,0,2846,127,0.300236,522835,528735,175700,184000,8,50,25,1000
"1722",16,5,0,4389,163,0.385343,522835,528735,175500,184000,8,50,25,1000
"1723",16,6,0,5641,182,0.43026,522735,528735,175500,186800,8,50,25,1000
"1724",16,7,0,6915,198,0.468085,522735,528735,175500,187000,8,50,25,1000
"1725",16,8,0,7890,225,0.531915,522535,528735,175500,187600,8,50,25,1000
"1726",16,9,0,8732,253,0.598109,522535,528735,175500,187600,8,50,25,1000
"1727",16,10,0,9947,317,0.749409,522135,528735,175500,187600,8,50,25,1000
"1728",17,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1729",17,1,0,609,35,0.0827423,523235,528735,175500,183400,8,50,25,1000
"1730",17,2,0,877,52,0.122931,522135,528735,175500,183400,8,50,25,1000
"1731",17,3,0,1636,91,0.21513,522135,528735,175500,183400,8,50,25,1000
"1732",17,4,0,2660,131,0.309693,522135,529735,175500,183400,8,50,25,1000
"1733",17,5,0,4185,163,0.385343,522135,529835,175500,186100,8,50,25,1000
"1734",17,6,0,5722,181,0.427896,522135,529835,175500,186400,8,50,25,1000
"1735",17,7,0,6842,194,0.458629,522135,529835,175500,186700,8,50,25,1000
"1736",17,8,0,7656,212,0.501182,522135,529835,175500,187000,8,50,25,1000
"1737",17,9,0,8276,233,0.550827,522135,529835,175500,187300,8,50,25,1000
"1738",17,10,0,9029,280,0.661939,522135,529835,175500,187600,8,50,25,1000
"1739",18,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1740",18,1,0,621,40,0.0945626,523235,528635,175700,186200,8,50,25,1000
"1741",18,2,0,1005,70,0.165485,523235,528635,175700,186500,8,50,25,1000
"1742",18,3,0,2043,110,0.260047,523235,528735,175600,186600,8,50,25,1000
"1743",18,4,0,3339,162,0.382979,523235,528735,175500,187300,8,50,25,1000
"1744",18,5,0,5250,216,0.510638,523235,528735,175500,187400,8,50,25,1000
"1745",18,6,0,7440,274,0.647754,523235,529535,175500,187600,8,50,25,1000
"1746",18,7,0,9715,338,0.799054,523235,529535,175500,187600,8,50,25,1000
"1747",18,8,0,12429,386,0.91253,523235,529535,175500,187600,8,50,25,1000
"1748",18,9,0,15139,398,0.940898,523235,529535,175500,187600,8,50,25,1000
"1749",18,10,0,16363,404,0.955083,523235,529735,175500,187600,8,50,25,1000
"1750",19,0,0,375,15,0.035461,523235,528635,175700,183400,8,50,25,1000
"1751",19,1,0,624,34,0.0803782,523235,528635,175700,183400,8,50,25,1000
"1752",19,2,0,919,49,0.115839,523235,528735,175700,183400,8,50,25,1000
"1753",19,3,0,1565,83,0.196217,523235,528735,175700,186900,8,50,25,1000
"1754",19,4,0,2459,124,0.293144,523235,528735,175700,186900,8,50,25,1000
"1755",19,5,0,4003,158,0.373522,523235,528735,175700,187500,8,50,25,1000
"1756",19,6,0,5649,185,0.437352,523235,528735,175700,187600,8,50,25,1000
"1757",19,7,0,6943,230,0.543735,523235,528835,175700,187600,8,50,25,1000
"1758",19,8,0,8376,283,0.669031,523235,528835,175700,187600,8,50,25,1000
"1759",19,9,0,10376,353,0.834515,522835,528835,175600,187600,8,50,25,1000
"1760",19,10,0,12851,385,0.910165,522735,528835,175600,187600,8,50,25,1000
